,humidity.S,temperature.S,timestamp.S
4469,62.47,23.14,2023-10-11 11:30:00
4277,62.31,23.07,2023-10-11 11:50:00
8454,62.37,23.14,2023-10-11 12:00:00
2747,62.39,23.17,2023-10-11 12:10:00
5449,62.32,23.24,2023-10-11 12:30:00
9025,62.91,23.26,2023-10-11 12:40:00
6112,62.86,23.24,2023-10-11 12:50:00
10695,63.11,23.18,2023-10-11 13:00:00
9701,62.50,23.40,2023-10-11 13:40:00
2298,60.24,23.30,2023-10-11 14:10:00
186,60.19,23.14,2023-10-11 14:20:00
7618,60.42,23.14,2023-10-11 14:40:00
8977,60.23,23.10,2023-10-11 14:50:00
13671,60.22,23.03,2023-10-11 15:00:00
14959,59.95,23.12,2023-10-11 15:10:00
14137,63.09,23.09,2023-10-11 16:00:00
5237,63.29,23.14,2023-10-11 16:10:00
4958,63.48,23.12,2023-10-11 16:20:00
44,62.25,23.12,2023-10-11 16:30:00
11179,61.80,23.06,2023-10-11 16:50:00
5200,62.02,23.09,2023-10-11 17:10:00
13111,62.49,23.14,2023-10-11 17:20:00
14305,62.55,23.17,2023-10-11 17:30:00
12906,61.69,23.13,2023-10-11 18:20:00
9284,62.01,23.27,2023-10-11 18:40:00
16208,62.34,23.33,2023-10-11 19:00:00
3771,61.88,23.31,2023-10-11 19:10:00
8428,63.83,23.34,2023-10-11 19:40:00
1226,64.19,23.24,2023-10-11 19:50:00
6274,64.02,23.21,2023-10-11 20:30:00
12278,63.80,23.31,2023-10-11 21:00:00
2735,63.17,23.37,2023-10-11 21:20:00
1917,62.52,23.40,2023-10-11 21:40:00
13535,62.30,23.37,2023-10-11 21:50:00
10639,62.07,23.37,2023-10-11 22:20:00
2986,61.94,23.28,2023-10-11 22:40:00
4904,61.36,23.28,2023-10-12 00:10:00
9054,61.22,23.28,2023-10-12 00:40:00
13799,61.21,23.34,2023-10-12 00:50:00
4952,61.17,23.31,2023-10-12 01:20:00
3963,61.12,23.36,2023-10-12 01:30:00
13026,60.95,23.34,2023-10-12 02:00:00
5353,60.93,23.27,2023-10-12 02:10:00
6911,60.95,23.28,2023-10-12 02:20:00
11694,61.00,23.34,2023-10-12 02:30:00
3904,60.67,23.24,2023-10-12 03:00:00
3132,60.46,23.07,2023-10-12 03:20:00
15011,60.48,23.17,2023-10-12 03:30:00
11018,60.36,23.17,2023-10-12 03:40:00
15384,60.28,23.07,2023-10-12 04:10:00
16449,60.25,22.99,2023-10-12 04:40:00
7981,59.98,22.90,2023-10-12 05:00:00
14940,59.85,22.96,2023-10-12 05:10:00
677,59.81,22.87,2023-10-12 05:30:00
14087,59.56,22.79,2023-10-12 05:40:00
15480,59.29,22.73,2023-10-12 06:20:00
14036,59.37,22.70,2023-10-12 06:40:00
6405,59.23,22.66,2023-10-12 06:50:00
7224,59.17,22.72,2023-10-12 07:00:00
513,59.24,22.72,2023-10-12 07:20:00
6228,59.24,22.72,2023-10-12 07:30:00
9949,59.62,22.61,2023-10-12 08:10:00
2801,59.91,22.63,2023-10-12 08:30:00
13792,60.12,22.72,2023-10-12 08:40:00
12719,59.93,22.65,2023-10-12 09:20:00
1364,59.34,22.70,2023-10-12 09:40:00
8351,59.31,22.61,2023-10-12 09:50:00
4170,59.70,22.67,2023-10-12 10:20:00
8978,60.01,22.69,2023-10-12 10:40:00
15291,59.94,22.56,2023-10-12 10:50:00
5383,61.63,22.52,2023-10-12 11:00:00
11361,64.30,22.18,2023-10-12 12:40:00
8558,63.49,22.17,2023-10-12 12:50:00
8354,63.70,22.17,2023-10-12 13:20:00
14556,63.66,22.22,2023-10-12 13:30:00
748,65.05,22.12,2023-10-12 14:00:00
5700,63.66,22.12,2023-10-12 14:30:00
23,62.95,22.07,2023-10-12 14:40:00
8838,63.54,22.18,2023-10-12 15:00:00
10167,64.06,22.10,2023-10-12 15:10:00
5893,64.38,22.07,2023-10-12 15:30:00
11205,64.13,22.11,2023-10-12 15:50:00
15729,62.86,22.08,2023-10-12 16:30:00
5665,62.68,22.08,2023-10-12 16:40:00
4456,63.15,22.01,2023-10-12 17:00:00
8398,63.61,22.03,2023-10-12 17:10:00
15036,63.84,22.01,2023-10-12 17:30:00
15069,63.49,21.96,2023-10-12 18:00:00
12489,63.42,21.83,2023-10-12 18:20:00
16041,63.83,21.81,2023-10-12 19:00:00
6524,63.98,21.72,2023-10-12 19:30:00
5503,64.02,21.70,2023-10-12 19:40:00
5840,64.10,21.76,2023-10-12 19:50:00
6823,64.11,21.72,2023-10-12 20:00:00
7269,64.15,21.60,2023-10-12 20:10:00
16709,64.54,21.64,2023-10-12 20:30:00
14806,64.96,21.68,2023-10-12 20:50:00
8807,65.52,21.63,2023-10-12 21:10:00
5044,66.41,21.72,2023-10-12 21:20:00
4766,65.88,21.98,2023-10-12 23:00:00
5669,66.75,22.08,2023-10-12 23:20:00
12436,66.86,21.94,2023-10-12 23:30:00
166,66.95,21.90,2023-10-12 23:40:00
8178,66.86,21.88,2023-10-12 23:50:00
13129,67.01,21.86,2023-10-13 00:00:00
14957,66.86,21.83,2023-10-13 00:20:00
12831,66.96,21.83,2023-10-13 00:30:00
3796,67.11,21.84,2023-10-13 00:40:00
4497,67.01,21.84,2023-10-13 00:50:00
7546,66.55,21.83,2023-10-13 01:10:00
12170,66.68,21.91,2023-10-13 01:50:00
7004,66.78,21.84,2023-10-13 02:00:00
2129,66.82,21.87,2023-10-13 03:10:00
8408,66.73,21.87,2023-10-13 03:20:00
3850,66.50,21.73,2023-10-13 03:30:00
11525,66.17,21.77,2023-10-13 04:00:00
12506,66.02,21.77,2023-10-13 04:10:00
13234,65.90,21.76,2023-10-13 04:20:00
11612,65.88,21.76,2023-10-13 04:40:00
13010,66.17,21.74,2023-10-13 05:00:00
11020,66.26,21.77,2023-10-13 05:10:00
11531,66.39,21.79,2023-10-13 05:30:00
15968,66.67,21.80,2023-10-13 06:00:00
202,66.52,21.81,2023-10-13 06:10:00
14023,66.69,21.74,2023-10-13 06:20:00
609,66.69,21.77,2023-10-13 07:00:00
16431,66.83,21.87,2023-10-13 07:10:00
8229,66.79,21.97,2023-10-13 07:20:00
16530,66.81,21.93,2023-10-13 07:30:00
16667,66.79,21.80,2023-10-13 07:40:00
3204,67.17,21.90,2023-10-13 08:40:00
5822,67.43,21.90,2023-10-13 08:50:00
9084,67.81,22.03,2023-10-13 09:00:00
7895,69.71,21.98,2023-10-13 09:20:00
1920,69.79,22.07,2023-10-13 09:30:00
3097,69.73,21.94,2023-10-13 09:40:00
8850,68.99,22.03,2023-10-13 10:00:00
15646,68.85,22.10,2023-10-13 10:10:00
16044,68.64,22.01,2023-10-13 10:20:00
7001,68.39,21.97,2023-10-13 10:30:00
2767,68.30,22.03,2023-10-13 10:40:00
15137,68.22,22.10,2023-10-13 10:50:00
3707,67.97,22.01,2023-10-13 11:10:00
8538,69.80,22.01,2023-10-13 11:20:00
11082,69.71,22.07,2023-10-13 11:30:00
7405,69.82,22.15,2023-10-13 11:40:00
5919,69.86,22.05,2023-10-13 11:50:00
7283,69.81,22.03,2023-10-13 12:00:00
4910,70.17,22.21,2023-10-13 12:10:00
13805,70.51,22.14,2023-10-13 12:20:00
15640,69.90,22.18,2023-10-13 12:40:00
2563,68.70,22.32,2023-10-13 13:00:00
12497,68.18,22.35,2023-10-13 13:10:00
6191,67.69,22.32,2023-10-13 13:20:00
3854,67.50,22.38,2023-10-13 13:30:00
16508,67.20,22.46,2023-10-13 13:40:00
9414,67.19,22.46,2023-10-13 13:50:00
7751,67.13,22.39,2023-10-13 14:00:00
815,66.40,22.44,2023-10-13 14:20:00
6663,66.04,22.39,2023-10-13 14:30:00
12818,65.27,22.55,2023-10-13 15:00:00
7271,64.81,22.46,2023-10-13 15:10:00
6215,65.02,22.54,2023-10-13 15:20:00
9597,64.30,22.56,2023-10-13 15:30:00
10766,64.00,22.54,2023-10-13 15:40:00
9014,63.52,22.52,2023-10-13 15:50:00
9971,63.01,22.48,2023-10-13 16:00:00
10593,63.65,22.55,2023-10-13 17:10:00
8611,63.28,22.61,2023-10-13 17:20:00
15509,62.68,22.58,2023-10-13 17:40:00
3507,62.18,22.65,2023-10-13 17:50:00
5706,62.07,22.67,2023-10-13 18:00:00
5375,63.09,22.82,2023-10-13 18:40:00
5976,63.21,22.86,2023-10-13 18:50:00
14010,61.70,22.80,2023-10-13 19:00:00
12681,59.06,22.27,2023-10-13 19:50:00
5159,58.04,22.31,2023-10-13 20:00:00
9372,56.91,22.22,2023-10-13 20:10:00
9849,56.49,22.08,2023-10-13 20:20:00
8624,56.10,22.00,2023-10-13 20:30:00
569,54.50,21.87,2023-10-13 21:00:00
12958,53.94,21.77,2023-10-13 21:20:00
7901,53.74,21.68,2023-10-13 21:30:00
5043,52.97,21.60,2023-10-13 21:50:00
14952,52.62,21.45,2023-10-13 22:10:00
4296,52.55,21.43,2023-10-13 22:20:00
16763,51.23,21.19,2023-10-13 23:00:00
16707,50.97,21.15,2023-10-13 23:20:00
8570,50.48,21.09,2023-10-13 23:30:00
3697,50.25,21.08,2023-10-13 23:40:00
11573,50.37,21.02,2023-10-14 00:00:00
7242,50.99,20.91,2023-10-14 00:50:00
11268,49.74,20.96,2023-10-14 01:30:00
9802,50.43,20.87,2023-10-14 01:50:00
10038,50.38,20.81,2023-10-14 02:00:00
11810,51.50,20.78,2023-10-14 02:30:00
6621,51.54,20.74,2023-10-14 02:40:00
16027,51.65,20.68,2023-10-14 03:00:00
13282,51.91,20.75,2023-10-14 03:40:00
7941,52.06,20.73,2023-10-14 04:00:00
640,52.01,20.58,2023-10-14 04:10:00
1968,51.68,20.64,2023-10-14 04:30:00
16532,51.72,20.58,2023-10-14 04:50:00
10718,51.66,20.46,2023-10-14 05:10:00
4167,51.42,20.52,2023-10-14 05:20:00
10805,50.88,20.36,2023-10-14 05:30:00
6528,51.21,20.43,2023-10-14 05:50:00
7267,51.27,20.36,2023-10-14 06:00:00
464,51.28,20.33,2023-10-14 06:20:00
12097,51.46,20.33,2023-10-14 06:40:00
14812,51.38,20.22,2023-10-14 07:10:00
12503,51.45,20.20,2023-10-14 07:20:00
10858,51.49,20.12,2023-10-14 07:30:00
661,51.74,20.12,2023-10-14 08:00:00
3156,51.70,20.09,2023-10-14 08:40:00
14391,51.65,20.09,2023-10-14 08:50:00
12418,51.58,20.09,2023-10-14 09:00:00
2450,51.32,20.07,2023-10-14 09:10:00
13715,51.29,20.13,2023-10-14 09:30:00
13880,50.98,20.07,2023-10-14 09:40:00
4628,49.50,19.90,2023-10-14 10:10:00
13992,50.68,19.97,2023-10-14 10:20:00
11901,50.63,19.89,2023-10-14 10:30:00
7987,50.61,20.00,2023-10-14 11:00:00
2989,50.61,20.07,2023-10-14 11:10:00
505,50.58,20.12,2023-10-14 11:20:00
8968,49.93,20.09,2023-10-14 11:50:00
9207,49.76,20.07,2023-10-14 12:10:00
11876,49.74,20.06,2023-10-14 12:20:00
13398,49.98,19.95,2023-10-14 12:30:00
881,50.27,20.05,2023-10-14 12:40:00
8573,49.85,20.13,2023-10-14 13:00:00
10260,49.70,20.01,2023-10-14 13:10:00
350,49.55,20.05,2023-10-14 13:20:00
98,50.77,20.09,2023-10-14 13:40:00
14929,49.60,20.12,2023-10-14 13:50:00
7181,49.26,20.06,2023-10-14 14:20:00
3246,50.26,20.22,2023-10-14 14:40:00
13290,49.33,20.19,2023-10-14 14:50:00
3811,49.24,20.15,2023-10-14 15:00:00
1884,48.64,20.13,2023-10-14 15:10:00
8937,49.69,20.10,2023-10-14 15:30:00
9548,48.31,20.09,2023-10-14 15:50:00
4312,48.51,20.22,2023-10-14 16:00:00
4103,48.60,20.20,2023-10-14 16:20:00
27,49.39,20.19,2023-10-14 16:30:00
10292,50.66,20.12,2023-10-14 16:50:00
14680,48.80,20.01,2023-10-14 17:00:00
15241,50.50,20.01,2023-10-14 17:20:00
10321,49.77,20.06,2023-10-14 17:30:00
16834,49.42,19.93,2023-10-14 17:40:00
14715,49.62,19.83,2023-10-14 17:50:00
1476,47.99,19.68,2023-10-14 18:20:00
13025,47.49,19.65,2023-10-14 18:30:00
2679,47.20,19.52,2023-10-14 18:40:00
12609,47.31,19.55,2023-10-14 19:00:00
9251,47.16,19.48,2023-10-14 19:10:00
3247,46.70,19.31,2023-10-14 19:40:00
5626,47.62,19.17,2023-10-14 20:30:00
817,48.09,19.13,2023-10-14 20:40:00
16862,47.61,19.10,2023-10-14 21:00:00
9120,47.45,19.04,2023-10-14 21:20:00
11336,47.22,19.03,2023-10-14 21:30:00
9184,47.51,18.93,2023-10-14 21:40:00
13689,47.49,18.97,2023-10-14 22:00:00
7736,47.35,18.91,2023-10-14 22:20:00
11243,47.76,18.83,2023-10-14 22:50:00
4441,49.41,18.94,2023-10-14 23:10:00
15579,51.57,19.00,2023-10-14 23:40:00
9602,51.75,19.03,2023-10-14 23:50:00
11585,51.96,19.04,2023-10-15 00:00:00
13011,52.05,19.00,2023-10-15 00:10:00
7020,52.59,19.13,2023-10-15 00:40:00
163,52.75,18.98,2023-10-15 01:10:00
3228,52.89,18.98,2023-10-15 01:20:00
5069,53.00,19.03,2023-10-15 01:30:00
7043,53.02,19.04,2023-10-15 01:40:00
4745,53.05,19.00,2023-10-15 01:50:00
15988,53.13,18.97,2023-10-15 02:20:00
1112,53.39,18.91,2023-10-15 02:50:00
16329,53.32,19.01,2023-10-15 03:00:00
13543,53.31,18.98,2023-10-15 03:10:00
4740,53.35,18.90,2023-10-15 03:20:00
3149,53.15,18.87,2023-10-15 03:40:00
11227,53.27,18.94,2023-10-15 03:50:00
6978,53.31,18.86,2023-10-15 04:00:00
1316,53.29,18.89,2023-10-15 04:10:00
5978,53.20,18.84,2023-10-15 04:20:00
10242,53.19,18.74,2023-10-15 04:50:00
1643,53.18,18.80,2023-10-15 05:20:00
9197,53.30,18.55,2023-10-15 05:30:00
8583,53.26,18.64,2023-10-15 05:40:00
2484,53.30,18.70,2023-10-15 06:00:00
6570,53.27,18.74,2023-10-15 06:20:00
15020,53.11,18.66,2023-10-15 06:30:00
4054,53.23,18.52,2023-10-15 07:00:00
12173,53.02,18.57,2023-10-15 07:20:00
4453,52.97,18.47,2023-10-15 07:50:00
11071,53.20,18.46,2023-10-15 08:10:00
15299,53.24,18.40,2023-10-15 08:40:00
1665,53.13,18.45,2023-10-15 09:00:00
2217,53.27,18.31,2023-10-15 09:10:00
1387,53.39,18.36,2023-10-15 09:30:00
1119,53.39,18.36,2023-10-15 09:50:00
15044,54.15,18.39,2023-10-15 10:00:00
6387,54.51,18.42,2023-10-15 10:10:00
498,55.18,18.43,2023-10-15 10:20:00
7711,55.48,18.52,2023-10-15 10:30:00
9412,56.51,18.69,2023-10-15 10:50:00
6058,56.88,18.94,2023-10-15 11:00:00
12308,57.51,18.78,2023-10-15 11:10:00
9004,56.22,18.74,2023-10-15 11:20:00
1089,55.35,18.69,2023-10-15 11:30:00
11905,56.11,18.66,2023-10-15 11:40:00
10899,54.71,18.74,2023-10-15 11:50:00
3118,54.87,18.70,2023-10-15 12:00:00
4186,52.49,18.78,2023-10-15 12:40:00
8050,52.27,18.76,2023-10-15 12:50:00
16814,51.64,18.70,2023-10-15 13:00:00
9954,49.91,18.67,2023-10-15 13:30:00
4116,54.49,18.84,2023-10-15 14:10:00
1963,53.53,18.86,2023-10-15 14:20:00
6977,48.87,18.78,2023-10-15 14:30:00
9437,46.80,18.63,2023-10-15 14:40:00
5564,47.86,18.60,2023-10-15 15:00:00
400,47.54,18.56,2023-10-15 15:30:00
11611,48.26,18.57,2023-10-15 15:50:00
5190,47.65,18.45,2023-10-15 16:10:00
5861,46.74,18.53,2023-10-15 16:40:00
2111,46.57,18.47,2023-10-15 16:50:00
516,47.80,18.49,2023-10-15 17:00:00
13802,47.94,18.31,2023-10-15 17:40:00
7846,45.14,18.16,2023-10-15 18:10:00
7240,45.28,17.92,2023-10-15 19:20:00
11130,45.05,17.73,2023-10-15 19:40:00
12873,52.45,18.18,2023-10-15 20:00:00
7856,53.58,18.43,2023-10-15 20:30:00
13326,53.50,18.45,2023-10-15 20:40:00
13596,53.35,18.28,2023-10-15 21:10:00
9195,53.88,18.28,2023-10-15 21:30:00
5698,53.68,18.32,2023-10-15 21:50:00
8598,53.56,18.31,2023-10-15 22:00:00
4201,53.68,18.26,2023-10-15 22:40:00
9623,53.86,18.28,2023-10-15 22:50:00
13921,53.77,18.22,2023-10-15 23:00:00
12128,53.97,18.21,2023-10-15 23:10:00
10930,53.81,18.12,2023-10-15 23:20:00
7910,54.05,18.16,2023-10-15 23:30:00
2154,54.35,18.05,2023-10-16 00:20:00
7329,54.31,18.06,2023-10-16 00:50:00
7096,54.36,18.08,2023-10-16 01:00:00
15590,54.36,18.05,2023-10-16 01:10:00
3924,54.20,18.05,2023-10-16 01:50:00
7067,54.21,18.01,2023-10-16 02:00:00
7689,54.19,18.05,2023-10-16 02:10:00
6945,54.15,17.95,2023-10-16 02:30:00
3164,54.01,18.01,2023-10-16 02:40:00
1187,53.92,17.88,2023-10-16 02:50:00
8831,53.81,17.78,2023-10-16 03:00:00
8116,53.48,17.75,2023-10-16 03:50:00
13489,53.35,17.75,2023-10-16 04:20:00
469,53.33,17.81,2023-10-16 04:40:00
10806,53.29,17.64,2023-10-16 04:50:00
14787,53.15,17.67,2023-10-16 05:00:00
12697,53.00,17.61,2023-10-16 05:20:00
13128,52.80,17.56,2023-10-16 05:50:00
3973,52.83,17.51,2023-10-16 06:00:00
5886,52.78,17.54,2023-10-16 06:10:00
14581,52.81,17.43,2023-10-16 06:20:00
12948,52.84,17.53,2023-10-16 06:30:00
8510,52.75,17.43,2023-10-16 07:00:00
2759,52.71,17.50,2023-10-16 07:10:00
786,52.44,17.40,2023-10-16 07:20:00
5263,52.50,17.33,2023-10-16 07:50:00
2289,53.26,17.29,2023-10-16 08:10:00
13159,53.78,17.38,2023-10-16 08:20:00
14685,54.38,17.47,2023-10-16 09:00:00
2996,54.20,17.27,2023-10-16 09:10:00
8841,53.80,17.30,2023-10-16 09:20:00
3921,52.37,17.27,2023-10-16 09:30:00
1557,51.08,17.23,2023-10-16 09:50:00
7752,55.39,17.20,2023-10-16 10:10:00
11509,60.42,17.29,2023-10-16 10:30:00
16235,59.70,17.25,2023-10-16 10:40:00
7463,60.95,17.26,2023-10-16 10:50:00
14955,60.32,17.34,2023-10-16 11:10:00
1919,62.54,17.30,2023-10-16 11:20:00
6320,62.57,17.32,2023-10-16 11:30:00
7763,60.50,17.43,2023-10-16 11:50:00
1780,61.63,17.38,2023-10-16 12:00:00
3742,61.33,17.38,2023-10-16 12:10:00
17078,60.83,17.50,2023-10-16 12:30:00
12901,61.29,17.57,2023-10-16 13:10:00
15174,60.97,17.63,2023-10-16 13:20:00
8219,59.92,17.68,2023-10-16 13:30:00
4615,60.77,17.53,2023-10-16 14:00:00
973,60.73,17.57,2023-10-16 14:20:00
9693,59.11,17.66,2023-10-16 14:40:00
1554,59.53,17.70,2023-10-16 15:10:00
12755,58.29,17.74,2023-10-16 15:20:00
14290,59.31,17.67,2023-10-16 15:40:00
9439,58.13,17.73,2023-10-16 16:30:00
11372,59.12,17.77,2023-10-16 16:40:00
3498,59.19,17.77,2023-10-16 16:50:00
5639,58.14,17.78,2023-10-16 17:00:00
12409,59.17,17.68,2023-10-16 17:40:00
1186,59.16,17.77,2023-10-16 17:50:00
3248,60.17,17.92,2023-10-16 18:10:00
7158,60.28,17.87,2023-10-16 18:20:00
2030,60.52,18.12,2023-10-16 18:30:00
5005,61.25,18.18,2023-10-16 18:40:00
5165,62.08,18.29,2023-10-16 18:50:00
5145,61.38,18.34,2023-10-16 19:40:00
16152,61.84,18.26,2023-10-16 19:50:00
14554,62.04,18.11,2023-10-16 20:00:00
5483,61.71,18.11,2023-10-16 20:20:00
9264,61.61,18.08,2023-10-16 20:30:00
1818,61.37,17.95,2023-10-16 21:10:00
6824,61.33,17.95,2023-10-16 21:20:00
1328,61.27,18.09,2023-10-16 21:30:00
561,61.21,17.94,2023-10-16 21:40:00
7265,61.24,18.01,2023-10-16 22:10:00
13514,61.42,18.04,2023-10-16 23:00:00
7298,61.28,17.94,2023-10-16 23:30:00
1440,61.23,17.97,2023-10-16 23:40:00
14967,61.19,17.99,2023-10-16 23:50:00
8897,61.10,17.85,2023-10-17 00:30:00
9600,60.98,17.80,2023-10-17 00:40:00
10267,60.90,17.91,2023-10-17 01:10:00
8455,60.87,17.92,2023-10-17 01:20:00
9592,60.78,17.87,2023-10-17 01:40:00
5771,60.56,17.84,2023-10-17 02:10:00
5794,60.51,17.85,2023-10-17 02:30:00
14481,60.51,17.87,2023-10-17 02:40:00
10859,60.44,17.85,2023-10-17 02:50:00
7783,60.18,17.89,2023-10-17 03:00:00
14111,59.91,17.83,2023-10-17 03:30:00
9547,59.64,17.84,2023-10-17 03:50:00
9387,59.63,17.78,2023-10-17 04:00:00
3640,59.52,17.81,2023-10-17 04:10:00
3183,59.40,17.85,2023-10-17 04:20:00
15754,59.44,17.78,2023-10-17 04:30:00
15133,59.22,17.84,2023-10-17 04:50:00
16522,59.14,17.83,2023-10-17 05:00:00
3831,59.13,17.80,2023-10-17 05:10:00
3254,59.08,17.80,2023-10-17 05:20:00
8636,58.94,17.73,2023-10-17 05:30:00
13557,58.81,17.75,2023-10-17 05:50:00
16031,58.63,17.75,2023-10-17 06:10:00
4010,58.59,17.80,2023-10-17 06:30:00
14659,58.56,17.73,2023-10-17 06:40:00
9932,58.55,17.78,2023-10-17 06:50:00
7994,58.70,17.71,2023-10-17 07:20:00
11893,58.71,17.67,2023-10-17 07:30:00
9972,58.70,17.67,2023-10-17 07:40:00
5041,58.96,17.66,2023-10-17 07:50:00
2461,60.92,17.83,2023-10-17 08:50:00
11497,60.95,17.81,2023-10-17 09:10:00
16313,61.08,17.87,2023-10-17 09:40:00
9668,61.01,17.89,2023-10-17 09:50:00
3179,60.69,17.85,2023-10-17 10:20:00
1856,60.76,17.85,2023-10-17 10:30:00
15573,60.28,17.97,2023-10-17 11:10:00
8760,59.95,18.02,2023-10-17 12:00:00
4959,59.80,18.06,2023-10-17 12:10:00
10717,59.52,18.09,2023-10-17 12:30:00
13062,59.60,18.12,2023-10-17 12:40:00
15688,59.47,18.11,2023-10-17 12:50:00
10314,60.10,18.11,2023-10-17 13:20:00
13039,59.78,18.25,2023-10-17 13:50:00
7445,59.68,18.21,2023-10-17 14:00:00
1049,59.51,18.16,2023-10-17 14:10:00
8270,59.66,18.26,2023-10-17 14:20:00
6809,58.03,18.28,2023-10-17 14:50:00
610,58.26,18.31,2023-10-17 15:00:00
2410,58.42,18.26,2023-10-17 15:10:00
13273,58.06,18.31,2023-10-17 15:20:00
9942,58.57,18.34,2023-10-17 15:40:00
1641,59.47,18.38,2023-10-17 16:10:00
14499,59.03,18.28,2023-10-17 16:30:00
4084,58.59,18.35,2023-10-17 16:40:00
6036,58.46,18.25,2023-10-17 16:50:00
3126,57.98,18.25,2023-10-17 17:20:00
15495,57.71,18.38,2023-10-17 17:30:00
13716,57.23,18.22,2023-10-17 18:00:00
11453,57.13,18.31,2023-10-17 18:10:00
14460,54.39,18.16,2023-10-17 18:20:00
10728,56.77,18.24,2023-10-17 18:30:00
13509,56.99,18.18,2023-10-17 18:40:00
3686,57.54,18.39,2023-10-17 18:50:00
804,63.11,18.73,2023-10-17 19:20:00
13233,63.86,18.93,2023-10-17 19:40:00
12441,63.82,18.98,2023-10-17 19:50:00
2514,63.86,18.96,2023-10-17 20:00:00
4151,63.58,19.07,2023-10-17 20:10:00
15243,62.94,19.07,2023-10-17 20:30:00
12587,62.18,18.89,2023-10-17 21:20:00
8267,60.68,18.83,2023-10-17 22:10:00
16228,59.94,18.89,2023-10-17 22:40:00
7016,60.40,18.76,2023-10-17 22:50:00
11161,59.41,18.83,2023-10-17 23:20:00
3561,59.14,18.78,2023-10-17 23:40:00
5370,58.91,18.77,2023-10-18 00:00:00
12179,58.83,18.76,2023-10-18 00:10:00
3229,58.56,18.71,2023-10-18 00:30:00
796,58.39,18.73,2023-10-18 00:50:00
528,58.31,18.74,2023-10-18 01:10:00
11019,58.02,18.74,2023-10-18 01:20:00
7727,57.95,18.69,2023-10-18 01:30:00
8670,57.95,18.71,2023-10-18 01:40:00
14231,57.96,18.67,2023-10-18 01:50:00
1205,57.86,18.55,2023-10-18 03:30:00
755,57.79,18.59,2023-10-18 03:40:00
15198,57.73,18.64,2023-10-18 03:50:00
3996,57.68,18.67,2023-10-18 04:00:00
4362,57.74,18.56,2023-10-18 04:10:00
164,57.84,18.66,2023-10-18 04:20:00
11060,57.93,18.64,2023-10-18 04:30:00
16697,57.96,18.59,2023-10-18 04:50:00
14389,57.95,18.59,2023-10-18 05:00:00
12424,57.96,18.67,2023-10-18 05:20:00
9530,58.00,18.53,2023-10-18 05:30:00
3391,58.03,18.52,2023-10-18 05:40:00
7237,58.01,18.53,2023-10-18 06:00:00
11772,58.26,18.59,2023-10-18 06:10:00
10638,58.06,18.57,2023-10-18 06:20:00
6876,58.05,18.42,2023-10-18 06:50:00
13293,58.11,18.50,2023-10-18 07:00:00
359,58.05,18.46,2023-10-18 07:10:00
146,58.09,18.52,2023-10-18 07:20:00
7889,58.15,18.52,2023-10-18 07:30:00
15722,58.22,18.50,2023-10-18 07:40:00
3309,59.17,18.56,2023-10-18 08:10:00
15196,59.51,18.62,2023-10-18 08:20:00
16621,60.29,18.67,2023-10-18 08:40:00
10982,60.25,18.62,2023-10-18 08:50:00
1373,60.45,18.64,2023-10-18 09:40:00
5966,60.53,18.63,2023-10-18 09:50:00
13444,60.31,18.59,2023-10-18 10:00:00
1105,60.39,18.64,2023-10-18 10:20:00
14713,60.30,18.57,2023-10-18 10:30:00
8794,60.38,18.63,2023-10-18 11:00:00
5374,59.94,18.56,2023-10-18 11:10:00
3453,60.01,18.53,2023-10-18 11:20:00
10029,59.94,18.55,2023-10-18 11:30:00
1621,60.16,18.57,2023-10-18 11:50:00
11595,60.11,18.60,2023-10-18 12:20:00
6464,59.99,18.64,2023-10-18 12:40:00
11547,60.12,18.55,2023-10-18 13:20:00
2518,59.96,18.60,2023-10-18 13:30:00
4365,59.94,18.59,2023-10-18 13:40:00
1067,59.90,18.63,2023-10-18 13:50:00
1651,59.88,18.69,2023-10-18 14:10:00
9837,59.83,18.62,2023-10-18 14:30:00
2837,59.94,18.69,2023-10-18 14:40:00
13169,59.85,18.62,2023-10-18 15:10:00
12472,59.86,18.59,2023-10-18 15:30:00
14517,59.99,18.64,2023-10-18 15:40:00
11604,60.00,18.64,2023-10-18 15:50:00
15983,60.05,18.62,2023-10-18 16:10:00
8544,60.22,18.62,2023-10-18 16:20:00
4280,59.90,18.49,2023-10-18 16:30:00
15896,60.05,18.55,2023-10-18 16:40:00
13595,60.20,18.56,2023-10-18 17:00:00
3947,60.31,18.55,2023-10-18 17:20:00
940,60.44,18.62,2023-10-18 17:30:00
5168,60.26,18.60,2023-10-18 17:40:00
9135,62.02,18.53,2023-10-18 17:50:00
5385,62.72,18.67,2023-10-18 18:00:00
8332,62.85,18.59,2023-10-18 18:20:00
9270,62.85,18.77,2023-10-18 18:50:00
8783,64.53,19.01,2023-10-18 19:20:00
7897,67.09,19.35,2023-10-18 20:10:00
6706,66.56,19.39,2023-10-18 20:30:00
10894,66.44,19.46,2023-10-18 20:50:00
10149,66.68,19.59,2023-10-18 21:10:00
14382,66.28,19.58,2023-10-18 21:20:00
4825,66.08,19.64,2023-10-18 21:40:00
8305,66.38,19.66,2023-10-18 21:50:00
15582,66.68,19.64,2023-10-18 22:00:00
4304,67.24,19.66,2023-10-18 22:10:00
11818,67.36,19.64,2023-10-18 22:20:00
6866,67.49,19.62,2023-10-18 22:30:00
2696,67.14,19.54,2023-10-18 22:50:00
